file_path,file_name,status,search_query,google_books_id,google_books_url,metadata_json,lookup_error,review_flag
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Da Vinci Code.pdf,The Da Vinci Code.pdf,matched,The Da Vinci Code,6-pmDwAAQBAJ,https://books.google.com/books?id=6-pmDwAAQBAJ,"{""title"": ""The Da Vinci Code (Republish)"", ""authors"": [""Dan Brown""], ""publisher"": ""Bentang Pustaka"", ""publishedDate"": ""2018-08-02"", ""description"": ""Robert Langdon menerima telepon misterius yang mengundangnya ke Museum Louvre Paris pada tengah malam. Sesampai di sana, yang ditemui Langdon adalah mayat telanjang sang kurator museum dengan posisi dan tato aneh di perutnya. Langdon terkejut ketika menyadari bahwa teka-teki itu mengarah ke misteri terbesar sepanjang sejarah yang petunjuknya tersembunyi dalam karya-karya Da Vinci. Misteri tentang persaudaraan rahasia yang melibatkan nama-nama besar. Persaudaraan yang menjaga sebuah fakta sejarah yang sangat mengejutkan. Fakta yang bisa mengguncang keyakinan miliaran manusia di dunia. Dengan bantuan kriptolog Sophie Neveu, Langdon berusaha memecahkan misteri itu sambil berusaha menghindari kejaran polisi sepanjang Paris, London, dan kota lainnya. Langdon harus segera memecahkan misteri itu dan mengalahkan musuh tersembunyi yang menghadang di setiap langkah mereka dan mengancam nyawa. [Mizan, Mizan Publishing, Novel, Misteri, Thriller, Terjemahan, Indonesia]"", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9786022911845""}, {""type"": ""ISBN_10"", ""identifier"": ""6022911842""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 681, ""printType"": ""BOOK"", ""categories"": [""Fiction""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""2.3.4.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=6-pmDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=6-pmDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""id"", ""previewLink"": ""http://books.google.co.id/books?id=6-pmDwAAQBAJ&printsec=frontcover&dq=The+Da+Vinci+Code&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=6-pmDwAAQBAJ&dq=The+Da+Vinci+Code&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_Da_Vinci_Code_Republish.html?hl=&id=6-pmDwAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Kite Runner.pdf,The Kite Runner.pdf,matched,The Kite Runner,KUMIEAAAQBAJ,https://books.google.com/books?id=KUMIEAAAQBAJ,"{""title"": ""The Kite Runner"", ""authors"": [""Khaled Hosseini""], ""publisher"": ""Bloomsbury Publishing"", ""publishedDate"": ""2020-11-12"", ""description"": ""THE NUMBER ONE BESTSELLER 'Devastating' Daily Telegraph 'Heartbreaking' The Times 'Unforgettable' Isabel Allende 'Haunting' Independent Afghanistan, 1975: Twelve-year-old Amir is desperate to win the local kite-fighting tournament and his loyal friend Hassan promises to help him. But neither of the boys can foresee what will happen to Hassan that afternoon, an event that is to shatter their lives. After the Russians invade and the family is forced to flee to America, Amir realises that one day he must return to Afghanistan under Taliban rule to find the one thing that his new world cannot grant him: redemption."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9781526634054""}, {""type"": ""ISBN_10"", ""identifier"": ""1526634058""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 369, ""printType"": ""BOOK"", ""categories"": [""Fiction""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""0.2.3.0.preview.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=KUMIEAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=KUMIEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=KUMIEAAAQBAJ&printsec=frontcover&dq=The+Kite+Runner&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=KUMIEAAAQBAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=KUMIEAAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Lean Startup - How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses.pdf,The Lean Startup - How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses.pdf,matched,The Lean Startup - How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,tvfyz-4JILwC,https://books.google.com/books?id=tvfyz-4JILwC,"{""title"": ""The Lean Startup"", ""subtitle"": ""How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses"", ""authors"": [""Eric Ries""], ""publisher"": ""Crown Currency"", ""publishedDate"": ""2011-09-13"", ""description"": ""Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched. Eric Ries defines a startup as an organization dedicated to creating something new under conditions of extreme uncertainty. This is just as true for one person in a garage or a group of seasoned professionals in a Fortune 500 boardroom. What they have in common is a mission to penetrate that fog of uncertainty to discover a successful path to a sustainable business. The Lean Startup approach fosters companies that are both more capital efficient and that leverage human creativity more effectively. Inspired by lessons from lean manufacturing, it relies on “validated learning,” rapid scientific experimentation, as well as a number of counter-intuitive practices that shorten product development cycles, measure actual progress without resorting to vanity metrics, and learn what customers really want. It enables a company to shift directions with agility, altering plans inch by inch, minute by minute. Rather than wasting time creating elaborate business plans, The Lean Startup offers entrepreneurs—in companies of all sizes—a way to test their vision continuously, to adapt and adjust before it’s too late. Ries provides a scientific approach to creating and managing successful startups in a age when companies need to innovate more than ever."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780307887917""}, {""type"": ""ISBN_10"", ""identifier"": ""030788791X""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 337, ""printType"": ""BOOK"", ""categories"": [""Business & Economics""], ""averageRating"": 3, ""ratingsCount"": 33, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""3.43.29.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=tvfyz-4JILwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=tvfyz-4JILwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=tvfyz-4JILwC&printsec=frontcover&dq=The+Lean+Startup+-+How+Today%27s+Entrepreneurs+Use+Continuous+Innovation+to+Create+Radically+Successful+Businesses&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=tvfyz-4JILwC&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=tvfyz-4JILwC""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Lost Symbol.pdf,The Lost Symbol.pdf,matched,The Lost Symbol,ucpxOA3LDWcC,https://books.google.com/books?id=ucpxOA3LDWcC,"{""title"": ""The Lost Symbol"", ""authors"": [""Dan Brown""], ""publisher"": ""Vintage"", ""publishedDate"": ""2009-09-15"", ""description"": ""THE #1 WORLDWIDE BESTSELLER FROM THE ICONIC AUTHOR OF THE DA VINCI CODE “Impossible to put down.” —The New York Times “Thrilling and entertaining, like the experience on a roller coaster.” —Los Angeles Times Famed Harvard symbologist Robert Langdon answers an unexpected summons to deliver a lecture at the U.S. Capitol Building. His plans are interrupted when a disturbing object—artfully encoded with five symbols—is discovered in the building. Langdon recognizes in the find an ancient invitation into a lost world of esoteric, potentially dangerous wisdom. When his mentor, Peter Solomon—a long-standing Mason and beloved philanthropist—is kidnapped, Langdon realizes that the only way to save Solomon is to accept the mystical invitation and plunge headlong into a clandestine world of Masonic secrets, hidden history, and one inconceivable truth . . . all under the watchful eye of a terrifying enemy. Robert Langdon returns in Inferno, Origin, and The Secret of Secrets (coming soon)!"", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780385533133""}, {""type"": ""ISBN_10"", ""identifier"": ""0385533136""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 530, ""printType"": ""BOOK"", ""categories"": [""Fiction""], ""averageRating"": 3.5, ""ratingsCount"": 104, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""3.22.20.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=ucpxOA3LDWcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=ucpxOA3LDWcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=ucpxOA3LDWcC&printsec=frontcover&dq=The+Lost+Symbol&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=ucpxOA3LDWcC&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=ucpxOA3LDWcC""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Old Man and the Sea (1952).pdf,The Old Man and the Sea (1952).pdf,matched,The Old Man and the Sea,K1cIZmFe7KoC,https://books.google.com/books?id=K1cIZmFe7KoC,"{""title"": ""The old man and the sea"", ""authors"": [""Ernest Hemingway""], ""publisher"": ""Hueber Verlag"", ""publishedDate"": ""1975"", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""3190001502""}, {""type"": ""ISBN_13"", ""identifier"": ""9783190001507""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 68, ""printType"": ""BOOK"", ""averageRating"": 4, ""ratingsCount"": 91, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""1.7.6.0.preview.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=K1cIZmFe7KoC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=K1cIZmFe7KoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=K1cIZmFe7KoC&printsec=frontcover&dq=The+Old+Man+and+the+Sea&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=K1cIZmFe7KoC&dq=The+Old+Man+and+the+Sea&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_old_man_and_the_sea.html?hl=&id=K1cIZmFe7KoC""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Power of Engagement.pdf,The Power of Engagement.pdf,matched,The Power of Engagement,Z35HynGYon4C,https://books.google.com/books?id=Z35HynGYon4C,"{""title"": ""The power of full engagement"", ""subtitle"": ""wujudkan kinerja terbaik dan kesuksesan puncak anda dengan pandai mengelola energi, bukan waktu"", ""authors"": [""Jim Loehr""], ""publisher"": ""Penerbit Serambi"", ""publishedDate"": ""2005"", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""979160083X""}, {""type"": ""ISBN_13"", ""identifier"": ""9789791600835""}], ""readingModes"": {""text"": false, ""image"": true}, ""pageCount"": 332, ""printType"": ""BOOK"", ""categories"": [""Success""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.12.9.0.preview.1"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=Z35HynGYon4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=Z35HynGYon4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""id"", ""previewLink"": ""http://books.google.co.id/books?id=Z35HynGYon4C&printsec=frontcover&dq=The+Power+of+Engagement&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=Z35HynGYon4C&dq=The+Power+of+Engagement&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_power_of_full_engagement.html?hl=&id=Z35HynGYon4C""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Rise of Kyoshi.epub,The Rise of Kyoshi.epub,matched,"The Rise of Kyoshi F. C. Yee, Michael Dante DiMartino",Z1geyAEACAAJ,https://books.google.com/books?id=Z1geyAEACAAJ,"{""title"": ""Avatar, the Last Airbender: the Rise of Kyoshi (Chronicles of the Avatar Book 1)"", ""authors"": [""F. C. Yee""], ""publisher"": ""Amulet Books"", ""publishedDate"": ""2024-03-12"", ""description"": ""From the world of Avatar: The Last Airbender comes a YA novel starring Avatar Kyoshi--now in paperback After years of searching for the next Avatar, the four nations have found peace with Avatar Yun--until Kyoshi, Yun's friend and servant, demonstrates remarkable bending abilities herself. With the identity of the true Avatar at stake, Kyoshi and her fiery friend Rangi flee the Avatar mansion and find supporters in the daofei--outlaws living in the shadows of the Earth Kingdom. But while Kyoshi, Rangi, and their daofei friends face off against underworld rivals, those who seek to control the Avatar draw close. This thrilling first installment maps Kyoshi's journey from a girl of humble origins to the merciless pursuer of justice destined to become a legend in the world of Avatar."", ""industryIdentifiers"": [{""type"": ""ISBN_10"", ""identifier"": ""1419740954""}, {""type"": ""ISBN_13"", ""identifier"": ""9781419740954""}], ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 0, ""printType"": ""BOOK"", ""categories"": [""Juvenile Fiction""], ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""preview-1.0.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=Z1geyAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=Z1geyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=Z1geyAEACAAJ&dq=The+Rise+of+Kyoshi+F.+C.+Yee,+Michael+Dante+DiMartino&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=Z1geyAEACAAJ&dq=The+Rise+of+Kyoshi+F.+C.+Yee,+Michael+Dante+DiMartino&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/Avatar_the_Last_Airbender_the_Rise_of_Ky.html?hl=&id=Z1geyAEACAAJ""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/The Secret.pdf,The Secret.pdf,matched,The Secret,2sN5kscWNgEC,https://books.google.com/books?id=2sN5kscWNgEC,"{""title"": ""The Secret"", ""authors"": [""Rhonda Byrne""], ""publisher"": ""Simon and Schuster"", ""publishedDate"": ""2006-11-28"", ""description"": ""The tenth anniversary edition of the book that changed lives in profound ways. In 2005, a groundbreaking feature-length movie revealed the great mystery of the universe -- The Secret. In 2006, Rhonda Byrne followed with a book that became a worldwide bestseller. Everything you have ever wanted - unlimited joy, health, money, relationships, love, youth - is now at your very fingertips. The Secret is an enigma that has existed throughout the history of mankind. It has been discovered, coveted, suppressed, hidden, lost, and recovered. It has been hunted down, stolen, and bought for vast sums of money. A number of exceptional men and women discovered The Secret and went on to become regarded as the greatest human beings who ever lived. Among them: Plato, Leonardo, Galileo, Napoleon, Hugo, Beethoven, Lincoln, Edison, Einstein and Carnegie, to name but a few. Fragments of The Secret have been found in oral traditions, literature, religions, and philosophies throughout the centuries. For the first time, all the pieces of The Secret come together in an incredible, life-changing revelation. The riveting, practical knowledge leads readers to a greater understanding of how they can be the masters of their own lives. The Secret offers guidance on how to apply this powerful knowledge to your life in every area from health to wealth, to success and relationships, so you can obtain everything you've always wanted. No matter who you are, no matter where you are right now, no matter what you want--when you realize The Secret you can have anything."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9781582701707""}, {""type"": ""ISBN_10"", ""identifier"": ""1582701709""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 224, ""printType"": ""BOOK"", ""categories"": [""Body, Mind & Spirit""], ""averageRating"": 4.5, ""ratingsCount"": 187, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""3.12.8.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=2sN5kscWNgEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=2sN5kscWNgEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=2sN5kscWNgEC&printsec=frontcover&dq=The+Secret&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=2sN5kscWNgEC&dq=The+Secret&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_Secret.html?hl=&id=2sN5kscWNgEC""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/Timothy Ferriss - The 4-Hour Workweek.pdf,Timothy Ferriss - The 4-Hour Workweek.pdf,matched,Timothy Ferriss - The 4-Hour Workweek,tQ1C-rvAfJUC,https://books.google.com/books?id=tQ1C-rvAfJUC,"{""title"": ""The 4-Hour Work Week"", ""subtitle"": ""Escape the 9-5, Live Anywhere and Join the New Rich"", ""authors"": [""Timothy Ferriss""], ""publisher"": ""Random House"", ""publishedDate"": ""2011-08-31"", ""description"": ""A new, updated and expanded edition of this New York Times bestseller on how to reconstruct your life so it's not all about work Forget the old concept of retirement and the rest of the deferred-life plan - there is no need to wait and every reason not to, especially in unpredictable economic times. Whether your dream is escaping the rat race, experiencing high-end world travel, earning a monthly five-figure income with zero management, or just living more and working less, this book is the blueprint. This step-by step guide to luxury lifestyle design teaches: * How Tim went from $40,000 dollars per year and 80 hours per week to $40,000 per MONTH and 4 hours per week * How to outsource your life to overseas virtual assistants for $5 per hour and do whatever you want * How blue-chip escape artists travel the world without quitting their jobs * How to eliminate 50% of your work in 48 hours using the principles of a forgotten Italian economist * How to trade a long-haul career for short work bursts and frequent 'mini-retirements'. This new updated and expanded edition includes: More than 50 practical tips and case studies from readers (including families) who have doubled their income, overcome common sticking points, and reinvented themselves using the original book as a starting point * Real-world templates you can copy for eliminating email, negotiating with bosses and clients, or getting a private chef for less than £5 a meal * How lifestyle design principles can be suited to unpredictable economic times * The latest tools and tricks, as well as high-tech shortcuts, for living like a diplomat or millionaire without being either."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9781446490594""}, {""type"": ""ISBN_10"", ""identifier"": ""1446490599""}], ""readingModes"": {""text"": true, ""image"": false}, ""pageCount"": 418, ""printType"": ""BOOK"", ""categories"": [""Business & Economics""], ""averageRating"": 4, ""ratingsCount"": 6, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""1.21.15.0.preview.2"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=tQ1C-rvAfJUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=tQ1C-rvAfJUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=tQ1C-rvAfJUC&printsec=frontcover&dq=Timothy+Ferriss+-+The+4-Hour+Workweek&hl=&cd=1&source=gbs_api"", ""infoLink"": ""http://books.google.co.id/books?id=tQ1C-rvAfJUC&dq=Timothy+Ferriss+-+The+4-Hour+Workweek&hl=&source=gbs_api"", ""canonicalVolumeLink"": ""https://books.google.com/books/about/The_4_Hour_Work_Week.html?hl=&id=tQ1C-rvAfJUC""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/Tom Nichols - The Death of Expertise.pdf,Tom Nichols - The Death of Expertise.pdf,matched,Tom Nichols - The Death of Expertise,ttf_DQAAQBAJ,https://books.google.com/books?id=ttf_DQAAQBAJ,"{""title"": ""The Death of Expertise"", ""subtitle"": ""The Campaign against Established Knowledge and Why it Matters"", ""authors"": [""Tom Nichols""], ""publisher"": ""Oxford University Press"", ""publishedDate"": ""2017-02-01"", ""description"": ""Technology and increasing levels of education have exposed people to more information than ever before. These societal gains, however, have also helped fuel a surge in narcissistic and misguided intellectual egalitarianism that has crippled informed debates on any number of issues. Today, everyone knows everything: with only a quick trip through WebMD or Wikipedia, average citizens believe themselves to be on an equal intellectual footing with doctors and diplomats. All voices, even the most ridiculous, demand to be taken with equal seriousness, and any claim to the contrary is dismissed as undemocratic elitism. Tom Nichols' The Death of Expertise shows how this rejection of experts has occurred: the openness of the internet, the emergence of a customer satisfaction model in higher education, and the transformation of the news industry into a 24-hour entertainment machine, among other reasons. Paradoxically, the increasingly democratic dissemination of information, rather than producing an educated public, has instead created an army of ill-informed and angry citizens who denounce intellectual achievement. When ordinary citizens believe that no one knows more than anyone else, democratic institutions themselves are in danger of falling either to populism or to technocracy or, in the worst case, a combination of both. An update to the 2017breakout hit, the paperback edition of The Death of Expertise provides a new foreword to cover the alarming exacerbation of these trends in the aftermath of Donald Trump's election. Judging from events on the ground since it first published, The Death of Expertise issues a warning about the stability and survival of modern democracy in the Information Age that is even more important today."", ""industryIdentifiers"": [{""type"": ""ISBN_13"", ""identifier"": ""9780190469436""}, {""type"": ""ISBN_10"", ""identifier"": ""0190469439""}], ""readingModes"": {""text"": true, ""image"": true}, ""pageCount"": 290, ""printType"": ""BOOK"", ""categories"": [""Political Science""], ""averageRating"": 1, ""ratingsCount"": 1, ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": true, ""contentVersion"": ""3.8.9.0.preview.3"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=ttf_DQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=ttf_DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=ttf_DQAAQBAJ&printsec=frontcover&dq=Tom+Nichols+-+The+Death+of+Expertise&hl=&cd=1&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=ttf_DQAAQBAJ&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=ttf_DQAAQBAJ""}",,
/Users/alharkan/Downloads/Library/Lib 1 - Asus/William Bolitho - Twelve Against the Gods.pdf,William Bolitho - Twelve Against the Gods.pdf,matched,MANUAL:-zlcZKSefigC,-zlcZKSefigC,https://books.google.co.id/books?id=-zlcZKSefigC&redir_esc=y,"{""title"": ""Twelve Against the Gods"", ""authors"": [""William Bolitho""], ""publisher"": """", ""publishedDate"": ""1929"", ""readingModes"": {""text"": false, ""image"": false}, ""pageCount"": 398, ""printedPageCount"": 398, ""printType"": ""BOOK"", ""maturityRating"": ""NOT_MATURE"", ""allowAnonLogging"": false, ""contentVersion"": ""0.5.3.0.preview.0"", ""panelizationSummary"": {""containsEpubBubbles"": false, ""containsImageBubbles"": false}, ""imageLinks"": {""smallThumbnail"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=5&imgtk=AFLRE72UCmTcBzNyDO1E33HS1zNID2UPLi8HEAtv2Ycnt2_bTXkyncup_zEiJMZVsht-l0pCmMNbyNkqjyUE3yuKr2YHMKnurRCN-XIIaUBYJkAjhF7zB0UDKee2Su6DTLA6xlin_Vmp&source=gbs_api"", ""thumbnail"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73m3uIf7eX7G6o8_pD7YaroLjmmeiLPNyMeYsLdxHiB6F6LEBNSl1WgcdUD2ZY-UovHpyFkjm_thbRamp0RF1GTsoavo8ZooK12kMzvxELC2fA0Hjwh5g7rX1YoPaCPyt0CthEH&source=gbs_api"", ""small"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=2&imgtk=AFLRE70-wqr_SmiUIKMNXYDqqzh_yPwdjPk8LknaRH04cvfQHY44OR9ovrbuB29Z6K4WVKcBq_sPeAidRjgMydedp6qIRNM-T8H5ImdX8IFqfecNhopCpUsc6wEapaeO6Dg0jKjEa2US&source=gbs_api"", ""medium"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=3&imgtk=AFLRE72mDuyCe009vUg4ykJrvn7TLQMxeedKrtylj1jJ3oWqOKpzFXSS9yG7b3G8aIxl3VIBgak9_0xZKD0xcpR2OCMxLQVeqhmkMe5v_oB66as00vmuor0pWIA6nUE0cKrYWZcWJ4Vc&source=gbs_api"", ""large"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=4&imgtk=AFLRE71hwLFW2351kuWQggMbqOTAZyHEhnXP4iNeqGOa3hv8_7idb3MG26rm39hJh60T8yztFrufsuzTvyFZ3kPQjfGCI0nQ4-5s7XTQUTiMQ4P6DiN8SpNzqNKEOuxdGotpoXETBGTu&source=gbs_api"", ""extraLarge"": ""http://books.google.com/books/content?id=-zlcZKSefigC&printsec=frontcover&img=1&zoom=6&imgtk=AFLRE73myKbFGkdBLmhdBJQGU9MrZah__t0p_IIELTylXQRhFJ_DGN_aXjRMr8lWD6VYb0ly-RlViME5W6hN197P6tSzXtMCNxu5rtDTJ38NHPEpccvlmQ7qxmLn_Al_xBU3kl7v0epU&source=gbs_api""}, ""language"": ""en"", ""previewLink"": ""http://books.google.co.id/books?id=-zlcZKSefigC&hl=&source=gbs_api"", ""infoLink"": ""https://play.google.com/store/books/details?id=-zlcZKSefigC&source=gbs_api"", ""canonicalVolumeLink"": ""https://play.google.com/store/books/details?id=-zlcZKSefigC""}",,
